Product_ID,Product_Category,Retail_Price,Seasonal,Material,Color,Units_Sold
18403,Electronics,340.15,No,Leather,Red,96
31743,Sports,23.5,Yes,Cotton,Red,25
17164,Health,379.63,No,Leather,Red,73
3073,Health,453.22,Yes,Wood,Blue,26
73495,Electronics,496.98,Yes,Wood,Red,85
15101,Home & Garden,285.05,No,Wood,Red,52
43787,Home & Garden,181.05,Yes,Cotton,Blue,75
8067,Health,273.68,No,Metal,Black,81
69905,Health,464.04,Yes,Cotton,Yellow,96
13013,Home & Garden,430.63,No,Plastic,Green,20
1068,Health,352.11,No,Wood,Black,12
77106,Sports,116.23,Yes,Cotton,Green,71
64032,Clothing,357.14,No,Wood,Yellow,55
59270,Home & Garden,426.73,No,Wood,Blue,75
83076,Home & Garden,327.19,Yes,Plastic,Black,22
48373,Clothing,189.21,No,Cotton,White,79
91007,Home & Garden,366.29,No,Wood,Blue,20
81200,Health,98.54,Yes,Wood,Black,58
84403,Electronics,215.39,Yes,Wood,Green,40
98366,Clothing,136.0,No,Wood,Red,44
80178,Electronics,201.04,No,Wood,Red,8
38151,Electronics,457.46,Yes,Leather,Yellow,20
95278,Electronics,34.74,No,Plastic,Yellow,55
45599,Sports,188.33,Yes,Plastic,Blue,32
97960,Clothing,201.84,Yes,Cotton,Blue,93
19919,Health,298.38,No,Wood,Red,66
13670,Sports,465.88,Yes,Cotton,Blue,59
56944,Home & Garden,88.14,No,Leather,Black,24
27390,Electronics,272.77,No,Cotton,Yellow,26
47091,Sports,155.7,Yes,Plastic,Yellow,53
42137,Sports,216.68,No,Metal,Black,90
73591,Electronics,331.95,Yes,Wood,Green,62
15725,Health,326.4,Yes,Plastic,Yellow,93
51060,Clothing,389.27,Yes,Cotton,Green,56
66883,Health,298.62,Yes,Wood,Blue,64
82194,Home & Garden,414.93,Yes,Cotton,Black,62
12946,Sports,321.84,No,Metal,Red,22
17028,Electronics,30.54,No,Metal,White,64
6222,Clothing,441.74,No,Leather,Black,81
86220,Electronics,336.4,Yes,Metal,Green,53
4068,Health,207.74,No,Plastic,Black,95
64786,Health,309.44,No,Metal,Black,93
80260,Electronics,61.68,Yes,Leather,Green,73
3621,Clothing,111.95,No,Wood,Blue,27
5239,Health,348.24,Yes,Plastic,Black,86
56183,Home & Garden,318.59,Yes,Leather,Blue,37
19965,Health,15.94,Yes,Cotton,Black,1
24725,Health,283.33,No,Plastic,Yellow,11
75220,Health,57.89,No,Metal,Red,82
19056,Electronics,105.15,No,Cotton,Green,97
67595,Sports,432.49,Yes,Cotton,Red,84
72003,Electronics,301.0,No,Cotton,Yellow,17
13853,Clothing,439.63,Yes,Cotton,White,19
87773,Home & Garden,216.69,No,Plastic,Black,84
58900,Sports,422.24,No,Leather,White,62
65313,Electronics,312.77,No,Plastic,White,98
77309,Sports,248.28,No,Plastic,Blue,26
54544,Sports,12.89,Yes,Wood,Blue,66
85958,Clothing,346.03,Yes,Leather,Black,89
35613,Sports,361.1,No,Plastic,Red,58
41026,Clothing,254.1,No,Plastic,Green,53
93873,Home & Garden,432.31,Yes,Metal,Blue,12
95011,Health,81.42,No,Cotton,Red,26
54407,Clothing,124.29,Yes,Plastic,Yellow,24
45686,Clothing,27.86,No,Wood,Yellow,21
17975,Health,262.09,Yes,Plastic,Green,20
2739,Electronics,254.24,Yes,Metal,Green,24
21845,Electronics,33.29,Yes,Leather,White,97
19991,Electronics,76.56,Yes,Cotton,Green,10
21391,Clothing,285.99,Yes,Wood,Yellow,9
74778,Electronics,403.28,Yes,Plastic,Blue,63
21208,Sports,287.76,Yes,Leather,Yellow,10
61415,Sports,110.32,Yes,Metal,Yellow,92
59456,Electronics,353.03,No,Metal,Red,18
81962,Sports,333.14,Yes,Wood,Blue,79
83894,Clothing,396.78,Yes,Plastic,Blue,50
33808,Health,268.66,No,Cotton,Green,99
58991,Electronics,457.79,No,Plastic,Yellow,22
73850,Electronics,449.85,Yes,Plastic,White,31
49147,Health,407.47,No,Leather,Red,87
94493,Home & Garden,18.6,No,Cotton,Green,90
54786,Home & Garden,440.36,Yes,Wood,Green,16
17423,Clothing,219.58,No,Wood,White,58
30564,Clothing,470.58,No,Plastic,White,10
79917,Home & Garden,348.64,Yes,Cotton,Green,15
2397,Clothing,87.57,Yes,Plastic,Black,5
7309,Clothing,361.15,Yes,Plastic,Blue,38
54548,Sports,16.79,Yes,Wood,Yellow,50
78789,Home & Garden,17.83,Yes,Wood,White,15
8594,Electronics,353.7,No,Plastic,Green,25
99265,Clothing,164.78,Yes,Leather,White,61
82488,Health,326.62,Yes,Leather,Red,89
69595,Electronics,247.44,No,Leather,White,26
74033,Clothing,21.7,No,Plastic,Red,77
80598,Clothing,232.55,Yes,Plastic,Yellow,36
9400,Home & Garden,194.69,No,Plastic,Red,58
20035,Sports,42.4,Yes,Plastic,Blue,88
16098,Electronics,415.59,No,Cotton,Green,28
20047,Home & Garden,407.2,Yes,Plastic,Red,66
72430,Home & Garden,494.01,No,Plastic,Blue,26
9440,Electronics,300.0,Yes,Cotton,White,7
21621,Home & Garden,304.68,Yes,Metal,Yellow,3
10851,Sports,72.32,Yes,Plastic,Yellow,26
57670,Sports,329.91,Yes,Cotton,White,94
61890,Home & Garden,216.54,No,Wood,Green,68
57316,Electronics,287.35,Yes,Wood,Blue,60
98146,Health,91.78,No,Leather,Green,22
50852,Home & Garden,428.63,No,Wood,Black,73
29207,Sports,304.13,No,Cotton,Black,46
19694,Health,375.42,Yes,Metal,Blue,84
32284,Clothing,281.6,No,Plastic,Black,5
44670,Electronics,239.41,No,Wood,Blue,62
74424,Health,110.93,Yes,Metal,Green,4
93031,Sports,317.99,No,Plastic,Red,56
71936,Home & Garden,298.78,No,Wood,Blue,35
92595,Home & Garden,471.4,No,Metal,Yellow,17
92752,Electronics,363.01,Yes,Plastic,Black,54
16616,Health,455.77,No,Metal,White,86
12709,Sports,490.62,No,Metal,Yellow,85
46517,Sports,397.15,Yes,Cotton,Yellow,78
25968,Clothing,418.06,No,Plastic,Yellow,36
65215,Clothing,196.74,Yes,Leather,Blue,77
61161,Clothing,142.82,No,Wood,Green,74
24669,Electronics,212.51,Yes,Metal,Yellow,34
16180,Electronics,188.17,Yes,Wood,Red,14
22879,Electronics,40.36,No,Cotton,White,16
60762,Health,35.07,Yes,Leather,Blue,88
28157,Health,137.11,Yes,Wood,White,88
21933,Sports,401.77,No,Metal,White,56
29836,Home & Garden,300.35,No,Wood,Red,10
94225,Home & Garden,242.59,No,Cotton,White,55
27476,Clothing,401.68,Yes,Plastic,Yellow,49
27691,Health,72.72,Yes,Metal,Yellow,22
99181,Home & Garden,212.63,Yes,Cotton,Blue,73
39787,Electronics,480.57,Yes,Metal,Black,45
52346,Electronics,222.29,No,Plastic,Red,47
28668,Health,352.04,No,Leather,Green,42
2273,Health,54.65,Yes,Metal,White,46
61226,Clothing,365.04,No,Wood,Green,22
20843,Electronics,114.05,Yes,Cotton,Yellow,18
7734,Home & Garden,478.23,No,Plastic,Black,10
9646,Health,239.96,Yes,Metal,Red,16
95423,Sports,36.7,No,Leather,Blue,99
16005,Electronics,164.96,No,Cotton,Green,80
55456,Electronics,395.67,Yes,Plastic,Green,70
98686,Home & Garden,362.67,Yes,Metal,Green,84
26204,Health,108.89,Yes,Cotton,Yellow,67
64158,Health,88.03,No,Cotton,Yellow,24
30705,Sports,44.71,No,Cotton,Yellow,66
87585,Health,188.68,No,Leather,White,65
66869,Sports,14.45,Yes,Metal,Blue,72
11939,Sports,175.18,Yes,Plastic,Yellow,18
65925,Home & Garden,53.07,Yes,Cotton,Green,30
62698,Home & Garden,343.36,Yes,Wood,Black,58
90023,Sports,48.16,Yes,Plastic,Green,21
43110,Home & Garden,377.2,Yes,Plastic,Green,62
17192,Clothing,264.33,Yes,Plastic,Blue,36
57777,Home & Garden,321.9,No,Metal,Yellow,69
48812,Health,232.7,Yes,Wood,Red,38
38366,Electronics,86.92,Yes,Metal,Yellow,84
79836,Home & Garden,390.78,Yes,Wood,Red,80
46871,Health,21.52,Yes,Plastic,Black,89
92389,Electronics,367.54,Yes,Leather,Blue,28
56563,Sports,448.65,No,Leather,Yellow,95
46661,Clothing,374.14,Yes,Plastic,White,68
70323,Health,251.56,Yes,Leather,Green,30
81113,Health,222.7,No,Leather,Yellow,71
64255,Electronics,129.23,Yes,Cotton,Black,70
49266,Health,76.28,Yes,Plastic,Black,44
4951,Home & Garden,83.25,Yes,Wood,Black,66
74358,Sports,77.38,Yes,Wood,Black,29
3488,Electronics,490.06,Yes,Leather,Blue,94
37628,Electronics,147.43,Yes,Plastic,White,8
86145,Electronics,369.57,No,Metal,Green,84
43945,Health,493.98,No,Plastic,Red,64
47539,Sports,285.43,No,Metal,Red,62
63049,Clothing,412.25,Yes,Wood,Blue,91
80591,Home & Garden,234.03,No,Metal,Black,79
21527,Sports,400.56,No,Leather,Green,34
71181,Health,87.92,Yes,Cotton,Black,42
14496,Sports,481.31,Yes,Cotton,Blue,91
83921,Electronics,162.32,No,Cotton,Yellow,21
65262,Sports,217.33,No,Cotton,Blue,98
90081,Health,460.88,Yes,Plastic,Green,58
69878,Clothing,166.78,No,Metal,Yellow,93
88428,Electronics,347.08,Yes,Leather,Blue,3
61131,Health,181.69,No,Plastic,Black,22
18708,Electronics,197.13,No,Wood,Black,10
48519,Electronics,134.57,Yes,Metal,White,78
23100,Home & Garden,197.14,No,Cotton,Yellow,95
8467,Clothing,324.62,No,Plastic,Black,26
53106,Sports,111.32,Yes,Metal,White,43
18674,Home & Garden,260.34,Yes,Metal,Green,75
826,Health,293.31,Yes,Metal,Blue,9
71266,Health,145.73,No,Metal,White,43
82681,Electronics,31.58,No,Cotton,White,62
7014,Electronics,158.81,Yes,Metal,White,1
2962,Health,293.54,No,Wood,Black,40
23134,Sports,67.3,No,Leather,Red,64
13661,Health,211.45,Yes,Metal,Blue,31
21144,Electronics,306.93,No,Plastic,White,18
85491,Health,134.33,Yes,Plastic,Green,11
35867,Health,491.66,No,Cotton,Yellow,3
22559,Home & Garden,448.63,Yes,Cotton,White,94
32392,Electronics,281.31,No,Leather,Yellow,96
28158,Sports,299.82,Yes,Leather,Red,94
87913,Sports,406.57,No,Plastic,Black,6
16911,Clothing,294.27,No,Leather,Red,63
49580,Health,294.48,Yes,Cotton,Blue,16
1143,Electronics,364.92,No,Metal,Blue,98
19559,Clothing,376.25,Yes,Leather,Green,90
50481,Home & Garden,229.39,No,Metal,Yellow,57
21697,Clothing,30.82,Yes,Plastic,Red,36
12001,Sports,14.88,No,Metal,Green,36
95619,Sports,27.08,No,Leather,Black,64
53733,Sports,120.93,No,Cotton,Black,58
26731,Home & Garden,45.21,Yes,Metal,Red,23
82145,Health,69.46,Yes,Metal,Blue,9
64597,Clothing,157.29,No,Cotton,White,28
26508,Sports,48.29,No,Plastic,Blue,2
10053,Sports,402.8,Yes,Leather,Black,54
1795,Health,435.59,No,Cotton,Blue,59
61913,Sports,423.54,Yes,Plastic,Blue,11
4741,Health,318.4,Yes,Cotton,Yellow,57
7164,Sports,175.9,No,Plastic,Green,73
53874,Home & Garden,358.49,No,Leather,Blue,60
87294,Health,418.39,Yes,Leather,Yellow,75
96779,Electronics,42.22,No,Metal,Yellow,15
66768,Home & Garden,284.25,No,Leather,Black,66
39394,Home & Garden,440.5,No,Leather,Black,2
73771,Clothing,135.52,No,Leather,Red,57
64867,Electronics,245.46,Yes,Plastic,Blue,4
88332,Sports,54.22,No,Leather,White,71
10736,Electronics,170.11,Yes,Cotton,Black,94
65111,Home & Garden,438.68,Yes,Metal,Blue,63
37526,Clothing,67.67,No,Plastic,Green,52
33575,Health,406.28,Yes,Plastic,Blue,83
53910,Clothing,426.95,Yes,Cotton,Blue,16
26597,Electronics,498.01,Yes,Plastic,Yellow,13
23435,Home & Garden,270.44,Yes,Wood,Green,83
69168,Home & Garden,425.17,Yes,Plastic,Blue,6
21569,Clothing,136.9,No,Metal,Black,49
34247,Home & Garden,40.0,Yes,Wood,Green,47
49634,Sports,91.97,No,Cotton,Green,34
59293,Sports,373.15,No,Cotton,Black,75
93359,Health,114.9,Yes,Wood,Black,53
13773,Health,296.68,Yes,Cotton,White,91
5593,Clothing,345.06,No,Leather,White,31
98451,Sports,334.33,Yes,Cotton,Green,82
80069,Electronics,186.03,Yes,Wood,Black,84
50210,Sports,394.35,Yes,Plastic,White,83
12514,Sports,192.2,Yes,Metal,Green,23
25548,Health,76.39,Yes,Wood,Yellow,63
39541,Sports,396.42,Yes,Metal,Red,18
69135,Clothing,34.98,Yes,Wood,Yellow,14
51633,Clothing,81.09,No,Leather,Green,48
51674,Home & Garden,337.48,No,Wood,Yellow,4
93260,Clothing,135.29,No,Metal,Black,34
86768,Clothing,100.53,Yes,Metal,Yellow,90
38724,Health,14.85,No,Metal,Blue,7
43054,Clothing,445.85,Yes,Cotton,Black,5
9569,Home & Garden,157.76,No,Metal,Black,7
53138,Home & Garden,274.27,No,Leather,Blue,36
48186,Health,212.93,No,Wood,Red,77
27928,Health,160.19,Yes,Metal,Red,4
39866,Sports,167.06,No,Leather,Yellow,1
55220,Home & Garden,469.76,No,Metal,White,98
84970,Electronics,451.58,Yes,Metal,Green,53
12878,Home & Garden,282.85,No,Plastic,Green,26
78903,Home & Garden,286.44,No,Leather,White,81
18276,Clothing,435.2,No,Wood,Green,36
43757,Home & Garden,230.55,No,Wood,Red,75
13525,Sports,475.82,No,Metal,Green,22
56585,Health,294.61,No,Metal,Green,81
7476,Clothing,53.85,No,Plastic,Blue,75
9903,Clothing,135.77,Yes,Cotton,Red,79
3283,Electronics,454.45,No,Wood,Blue,28
20474,Sports,319.25,No,Cotton,Yellow,75
46884,Sports,125.68,Yes,Wood,Green,42
70960,Clothing,96.0,Yes,Cotton,Black,10
4852,Clothing,21.53,Yes,Metal,White,10
36023,Health,186.26,Yes,Wood,Black,48
58506,Home & Garden,426.71,Yes,Cotton,Green,6
3083,Sports,323.22,Yes,Plastic,Green,79
55207,Sports,87.44,Yes,Leather,Yellow,81
51492,Health,386.54,No,Wood,Black,3
69498,Clothing,213.13,Yes,Leather,Green,23
14440,Sports,251.27,Yes,Metal,Black,51
26427,Sports,293.53,No,Metal,White,69
61803,Electronics,149.28,Yes,Plastic,Red,52
86010,Clothing,438.51,No,Metal,Black,89
39960,Clothing,139.2,Yes,Plastic,Blue,31
54671,Home & Garden,480.77,No,Leather,Blue,71
81822,Electronics,157.94,Yes,Metal,Black,62
61799,Electronics,442.92,No,Wood,White,71
19266,Clothing,368.76,No,Cotton,Black,27
54061,Home & Garden,420.31,Yes,Leather,Green,4
84755,Electronics,268.1,Yes,Plastic,Blue,56
17032,Clothing,318.37,No,Metal,Blue,16
17649,Health,114.18,No,Cotton,Black,45
70485,Clothing,91.23,No,Wood,Blue,73
97915,Health,252.32,No,Leather,Red,76
48402,Health,394.53,Yes,Metal,Black,73
2519,Sports,110.98,Yes,Leather,Black,56
66885,Home & Garden,404.8,Yes,Metal,Blue,97
5452,Home & Garden,487.17,Yes,Leather,Blue,87
3232,Health,319.26,Yes,Wood,Yellow,1
33549,Clothing,193.97,Yes,Leather,White,1
72437,Sports,56.42,No,Plastic,Blue,81
56957,Electronics,442.95,Yes,Cotton,Red,39
16861,Electronics,36.51,Yes,Wood,White,55
77603,Home & Garden,427.29,No,Cotton,Red,99
79285,Clothing,464.25,No,Leather,Black,18
24294,Clothing,398.2,Yes,Plastic,White,78
14569,Sports,149.79,Yes,Plastic,Green,91
61656,Electronics,477.85,No,Leather,White,49
58188,Clothing,472.95,No,Leather,White,15
28993,Clothing,350.98,No,Plastic,Black,3
35774,Health,356.07,Yes,Wood,Red,89
9174,Home & Garden,372.96,No,Metal,Yellow,8
32245,Electronics,141.39,Yes,Leather,Green,71
9023,Clothing,33.25,No,Metal,White,63
13207,Electronics,131.12,No,Leather,Blue,34
84187,Home & Garden,391.0,Yes,Wood,Red,31
81518,Home & Garden,478.64,No,Wood,Yellow,63
81102,Home & Garden,376.14,Yes,Metal,White,26
38519,Home & Garden,185.05,No,Wood,Yellow,37
70676,Sports,254.54,No,Plastic,Green,71
69598,Health,225.1,No,Metal,White,87
32609,Home & Garden,182.01,No,Leather,Yellow,71
83360,Sports,456.44,No,Cotton,Red,91
5008,Home & Garden,29.89,Yes,Wood,Black,64
19461,Clothing,472.4,No,Cotton,Red,25
44330,Health,273.46,No,Leather,Blue,88
14451,Health,417.11,Yes,Plastic,Black,22
88353,Clothing,222.5,No,Plastic,Green,1
18221,Electronics,364.33,No,Leather,Yellow,78
63496,Home & Garden,130.1,No,Plastic,Blue,49
83942,Health,124.36,No,Metal,Red,94
87298,Clothing,53.82,Yes,Plastic,Yellow,71
378,Clothing,485.65,Yes,Plastic,White,27
17158,Home & Garden,195.66,Yes,Plastic,Black,33
92530,Electronics,255.84,Yes,Wood,Red,55
28135,Electronics,171.23,No,Cotton,Yellow,63
59716,Clothing,310.03,No,Metal,Blue,83
99954,Sports,447.84,No,Wood,Green,96
68221,Sports,56.72,No,Cotton,Green,9
37218,Electronics,136.23,No,Plastic,Yellow,7
71282,Electronics,103.25,No,Cotton,Red,84
27402,Health,101.71,No,Metal,Red,84
63000,Health,158.78,Yes,Leather,White,55
86424,Electronics,13.24,No,Cotton,Green,30
84618,Clothing,421.41,No,Leather,Red,62
74461,Clothing,295.02,Yes,Cotton,Blue,71
6514,Sports,31.3,No,Cotton,Blue,11
28579,Home & Garden,457.18,Yes,Metal,Black,73
4195,Clothing,361.33,No,Wood,Red,79
99291,Health,434.0,No,Metal,White,64
18680,Health,112.43,No,Metal,Red,8
6085,Clothing,244.45,No,Cotton,White,12
61949,Home & Garden,86.85,Yes,Cotton,Green,30
20374,Home & Garden,366.46,Yes,Cotton,Green,75
4675,Clothing,208.73,No,Leather,Green,75
23906,Sports,246.84,No,Leather,Blue,41
80768,Home & Garden,129.15,No,Wood,Blue,50
76734,Health,373.49,Yes,Wood,Green,55
15850,Home & Garden,219.66,Yes,Plastic,Red,78
75224,Sports,355.01,Yes,Cotton,Yellow,61
34646,Clothing,243.65,No,Wood,Red,72
89346,Sports,228.08,Yes,Metal,Black,94
36850,Home & Garden,125.4,No,Cotton,Green,89
22389,Sports,417.65,Yes,Plastic,Red,21
25867,Electronics,290.44,Yes,Leather,Black,73
24487,Health,377.34,Yes,Cotton,Yellow,44
82546,Home & Garden,345.54,No,Cotton,White,31
16466,Health,472.36,Yes,Plastic,Blue,39
38173,Electronics,99.13,No,Leather,Yellow,62
17488,Clothing,168.16,Yes,Plastic,Black,18
13890,Electronics,15.15,Yes,Wood,Blue,67
82349,Clothing,30.44,Yes,Metal,Red,52
78491,Clothing,366.39,No,Cotton,Red,32
82686,Clothing,107.84,No,Wood,Red,54
64012,Health,374.53,No,Cotton,Red,33
83950,Home & Garden,235.36,No,Plastic,Green,61
42208,Home & Garden,436.04,Yes,Plastic,White,76
65855,Sports,144.14,Yes,Leather,White,8
64955,Health,448.43,No,Wood,Green,53
30244,Home & Garden,285.72,Yes,Leather,White,30
64582,Clothing,268.1,Yes,Leather,Blue,82
51711,Clothing,153.57,Yes,Leather,Yellow,79
38067,Sports,382.03,No,Metal,Green,63
99101,Home & Garden,250.99,No,Metal,Red,27
28177,Electronics,462.68,Yes,Wood,Red,56
57061,Home & Garden,171.19,No,Metal,White,8
4978,Health,353.96,No,Wood,Black,23
80566,Health,188.01,No,Leather,Blue,56
52775,Sports,11.79,Yes,Plastic,Black,18
93507,Home & Garden,485.82,Yes,Metal,Green,53
30944,Health,72.0,No,Wood,Black,34
62115,Home & Garden,69.8,Yes,Leather,Yellow,10
6421,Home & Garden,217.95,Yes,Metal,White,65
22562,Home & Garden,209.39,No,Wood,White,55
19494,Clothing,96.09,Yes,Metal,Red,59
3289,Health,385.81,No,Leather,Blue,95
65624,Home & Garden,476.0,Yes,Leather,Red,2
87449,Health,495.35,No,Plastic,White,57
37591,Clothing,460.61,No,Plastic,White,76
52741,Electronics,48.15,Yes,Leather,Black,95
34395,Home & Garden,155.01,No,Metal,Red,65
45290,Home & Garden,309.42,No,Metal,Blue,59
28142,Clothing,377.26,No,Cotton,Red,33
96310,Clothing,445.63,No,Wood,Blue,91
79469,Clothing,459.08,No,Plastic,Green,27
19238,Sports,456.11,Yes,Metal,Yellow,78
98195,Electronics,411.13,No,Plastic,Black,7
29146,Clothing,85.96,Yes,Metal,Black,48
71298,Clothing,364.94,Yes,Leather,Red,5
41256,Health,173.3,Yes,Plastic,Red,93
85238,Sports,446.01,No,Wood,Black,18
75723,Health,91.71,No,Wood,Red,23
40455,Electronics,89.89,No,Leather,Black,93
75440,Home & Garden,374.49,Yes,Leather,Yellow,59
40051,Clothing,459.57,No,Metal,White,30
53857,Electronics,145.16,Yes,Cotton,Yellow,24
72594,Electronics,160.52,Yes,Metal,Blue,63
22985,Sports,109.52,Yes,Plastic,Black,14
75624,Electronics,13.09,Yes,Leather,Yellow,20
13000,Sports,358.18,No,Leather,White,74
46009,Electronics,128.06,Yes,Wood,Yellow,48
18880,Electronics,80.21,Yes,Plastic,Green,59
680,Health,118.67,No,Wood,White,50
78906,Clothing,324.75,Yes,Wood,Red,4
92229,Sports,267.58,Yes,Metal,Red,33
57297,Electronics,96.09,No,Wood,Red,69
89696,Sports,427.65,Yes,Metal,White,70
63097,Electronics,434.63,Yes,Wood,Black,33
60410,Electronics,247.57,No,Wood,Green,29
44778,Health,276.67,No,Cotton,Green,92
58655,Health,367.39,No,Wood,Yellow,46
91637,Health,154.17,Yes,Cotton,White,75
79776,Health,201.49,Yes,Plastic,White,96
18296,Home & Garden,191.98,Yes,Metal,Blue,64
50917,Health,187.3,Yes,Wood,Yellow,53
75866,Home & Garden,188.07,No,Cotton,White,80
19195,Clothing,35.76,Yes,Wood,Red,94
16709,Clothing,284.98,Yes,Plastic,Black,55
37579,Health,155.94,Yes,Plastic,White,68
89891,Sports,426.65,Yes,Wood,Black,15
28992,Home & Garden,303.0,Yes,Wood,Blue,56
38687,Clothing,150.13,No,Metal,White,21
67100,Home & Garden,110.29,No,Leather,Yellow,18
37925,Sports,162.21,Yes,Wood,White,47
82518,Sports,356.47,No,Cotton,Red,90
6873,Home & Garden,422.08,Yes,Leather,Black,28
69667,Clothing,314.16,Yes,Plastic,Red,98
31900,Electronics,323.17,No,Metal,Black,23
95532,Electronics,272.59,No,Wood,Blue,50
93991,Clothing,65.08,No,Cotton,Yellow,61
23537,Health,488.34,No,Leather,Black,62
66630,Sports,19.41,No,Wood,White,69
22219,Electronics,15.65,Yes,Plastic,Blue,99
60724,Sports,192.37,Yes,Leather,White,88
6579,Electronics,77.03,Yes,Wood,White,35
48094,Health,449.19,Yes,Cotton,Blue,12
42133,Electronics,139.49,Yes,Cotton,Green,43
23631,Health,326.65,No,Leather,Green,26
31388,Clothing,299.37,Yes,Cotton,Red,68
63989,Home & Garden,213.06,No,Metal,Black,27
31303,Health,351.56,No,Cotton,Yellow,2
59492,Health,282.87,No,Leather,Red,55
146,Sports,230.77,Yes,Metal,Blue,66
86833,Home & Garden,219.92,Yes,Cotton,Green,6
88848,Home & Garden,219.73,Yes,Plastic,White,85
38836,Electronics,495.14,No,Plastic,Red,28
31414,Home & Garden,408.39,Yes,Leather,White,17
89573,Sports,220.07,No,Wood,Yellow,8
8801,Clothing,138.53,Yes,Metal,White,14
37440,Clothing,82.68,No,Cotton,White,10
97515,Home & Garden,18.9,Yes,Metal,Green,15
70237,Home & Garden,84.68,Yes,Leather,Green,52
47790,Electronics,401.32,Yes,Leather,Red,5
53613,Clothing,93.21,Yes,Leather,Red,50
24498,Sports,245.59,No,Leather,Black,3
82473,Electronics,217.67,Yes,Wood,Blue,73
88089,Sports,37.49,No,Wood,Yellow,91
67401,Sports,498.38,No,Plastic,Red,16
40353,Electronics,421.37,No,Leather,White,81
61980,Health,236.58,No,Plastic,Green,40
44909,Electronics,329.18,No,Metal,Green,81
84001,Clothing,119.97,Yes,Cotton,Green,81
93832,Electronics,259.47,No,Metal,Red,50
84110,Sports,93.65,Yes,Metal,Green,19
92058,Sports,396.55,No,Leather,Green,91
92434,Electronics,330.66,No,Leather,Red,11
95435,Electronics,118.51,No,Plastic,Yellow,24
37735,Sports,265.6,No,Cotton,Black,97
7762,Electronics,176.56,Yes,Metal,Black,6
98910,Home & Garden,257.8,Yes,Plastic,Red,26
5029,Health,481.94,No,Metal,Yellow,59
91367,Health,182.86,No,Wood,Green,59
41507,Health,109.51,Yes,Cotton,Blue,4
92679,Clothing,430.06,Yes,Wood,Black,28
3131,Health,69.27,No,Metal,Blue,78
36825,Sports,379.58,No,Cotton,Black,99
90245,Health,460.42,Yes,Cotton,Red,87
54935,Health,210.89,No,Metal,Yellow,87
63100,Health,221.76,Yes,Plastic,Blue,25
96235,Home & Garden,211.38,No,Wood,Black,35
91221,Electronics,43.1,No,Metal,White,71
49454,Clothing,83.41,Yes,Cotton,Blue,58
38780,Clothing,387.16,Yes,Cotton,Red,82
60267,Health,113.23,Yes,Wood,Red,23
92076,Clothing,331.79,No,Cotton,Red,74
74927,Sports,148.66,No,Plastic,White,33
65171,Sports,82.01,Yes,Wood,Yellow,12
93283,Health,332.02,No,Leather,Black,33
9878,Home & Garden,178.52,Yes,Metal,Yellow,13
70655,Home & Garden,48.68,No,Wood,White,7
60335,Electronics,377.76,Yes,Leather,Red,34
68437,Sports,140.29,No,Leather,Red,49
79859,Sports,309.8,No,Leather,Yellow,91
208,Home & Garden,277.36,No,Wood,Red,45
